label,path
knitting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/knitting/yt-78b8oFeU4Uw_95
boarding,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/boarding/getty-passengers-board-a-passenger-aircraft-at-an-airport-video-id1B012420_0021_8
clipping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/clipping/getty-combine-harvesting-crop-video-id584311172_26
drying,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/drying/getty-drying-laundy-outside-video-id473177027_22
flipping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/flipping/getty-portrait-of-happy-students-wearing-graduation-gowns-cheering-throwing-video-id463317378_5
plunging,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/plunging/getty-close-up-of-bruarfoss-waterfall-in-iceland-video-id613976206_17
typing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/typing/giphy-22bCRSRCg0nK_3
raising,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/raising/getty-4k-time-lapse-loading-goods-cargo-video-id621805472_1
diving,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/diving/yt-g-TVREr71ts_12
injecting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/injecting/yt-91lCQtblkJk_2
throwing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/throwing/yt-qtiUFRFth54_21
giggling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/giggling/yt-hOp-vmyGagc_4
child+singing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/child+singing/yt-3V52HfGb890_46
rafting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/rafting/yt-RcdI9TTuMgo_15
bending,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/bending/getty-acrobat-exercising-in-ruined-window-frame-video-id510130407_9
emptying,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/emptying/yt-BKK4FydG0Kw_102
plunging,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/plunging/getty-hdslow-motion-strawberries-drop-in-to-water-on-white-background-slow-video-id649577256_86
blocking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/blocking/yt-EP368hIsMd0_14
boiling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/boiling/vb-slow-motion--close-up-boiling-water-bubble-in-coating-pan-heating-on-electronic-stove-rbsjzitizj87x6ut6_14
socializing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/socializing/getty-burt-ward-talks-about-the-best-batman-outside-the-roger-neal-oscar-video-id646168486_1
clearing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/clearing/getty-endangered-manta-ray-barrel-roll-over-cleaning-station-classed-as-to-video-id653208206_21
peeling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/peeling/yt-B6_9b2-UKbg_14
stitching,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/stitching/yt-ffI76U9UyS8_347
blowing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/blowing/getty-tornado-moving-behind-farm-anthony-kansas-audio-video-id84223518_7
discussing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/discussing/yt-JgsPt4BBbwo_1248
juggling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/juggling/yt-7D1kTKZIKKY_82
skiing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/skiing/getty-group-of-women-crosscountry-skiing-in-forest-flagstaff-maine-usa-video-id98569970_4
placing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/placing/getty-close-up-of-craftswoman-assembling-diorama-video-id589239868_1
kicking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/kicking/giphy-kfP4HeD3P9W7u_19
chewing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/chewing/getty-bear-hunts-and-catches-salmon-in-stream-shiretoko-peninsula-hokkaido-video-id504476411_31
crying,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/crying/yt-cdsDa2ZWHos_5
leaning,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/leaning/getty-rebellious-young-woman-using-mobile-phone-while-sitting-inside-subway-video-id844403330_3
assembling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/assembling/yt-mI2qb8mEbI8_2002
playing+videogames,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/playing+videogames/yt-NM8C0RldxOs_2618
rocking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/rocking/yt-jgqxURFmfEs_3
cooking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/cooking/getty-black-and-white-1940s-housewife-taking-cakes-out-of-oven-as-small-video-id2022-238_1
cooking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/cooking/giphy-TULunmLFWS5qg_24
drawing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/drawing/yt-h1hNe7jF4JM_901
buying,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/buying/vb-man-buys-a-drink-and-a-croissant-in-a-vending-machine-ryexo9rkbj7aak1ti_6
adult+male+speaking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/adult+male+speaking/yt-VPj3nmHibrg_58
running,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/running/yt-tFtU0JW6aXw_42
shaking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/shaking/getty-giving-car-keys-video-id521956315_5
photographing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/photographing/getty-family-at-the-picnic-table-making-selfies-video-id623550348_8
tickling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/tickling/giphy-CXcKtBKy9tK3C_4
floating,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/floating/getty-floating-lantern-loi-krathong-festival-video-id623554766_4
crying,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/crying/giphy-xUNda76A2ZID4e7GuI_0
lecturing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/lecturing/getty-modern-muslim-woman-wearing-hijab-lead-the-business-meeting-with-of-video-id638646248_18
writing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/writing/giphy-h82iQGaxjIpuE_4
giving,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/giving/getty-high-angle-view-of-group-of-friends-eating-in-restaurant-video-id543938022_5
playing+sports,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/playing+sports/giphy-13YzEYIeN2vXr2_19
drawing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/drawing/yt-lqNzTm2q2N4_209
snowing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/snowing/yt-p8EaFFHBsfM_3
driving,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/driving/giphy-26ufbJyKmrmo5NkJ2_3
discussing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/discussing/yt-LxqZOb68mrA_2106
guarding,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/guarding/getty-armed-forces-protect-power-sources-like-power-plants-armed-guards-video-id502484443_13
flicking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/flicking/yt-U-BvhgIwgPI_13
giving,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/giving/getty-schoolgirl-giving-trophy-to-her-parents-delhi-india-video-id607003155_7
socializing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/socializing/getty-buying-video-id509757560_2
peeling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/peeling/yt-KMIGbCFRoPc_150
jumping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/jumping/yt-SZcQWXKl0Lc_538
barbecuing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/barbecuing/getty-charcoal-grilling-in-a-street-festival-during-summer-video-id479257860_2
whistling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/whistling/yt-qluuGqsa1K0_35
smiling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/smiling/getty-budget-4-billion-handout-predicted-itn-england-london-westminster-int-video-id815078516_13
chopping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/chopping/getty-restaurant-chef-slices-green-bell-pepper-on-chopping-block-in-video-id645948943_4
constructing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/constructing/yt-hQRpyw7DGzw_26
plunging,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/plunging/SBcCo1_LUSI_107
sewing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/sewing/JC10MfcRTng_648
exiting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/exiting/getty-woman-using-phone-video-id502722660_8
boarding,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/boarding/vine-h6eqvU96rmd_2
removing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/removing/getty-train-pulling-into-repair-yard-locomotive-on-turntable-int-engine-video-id509856471_19
chewing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/chewing/getty-chimpanzee-chews-then-turns-away-video-id1BT10321_0021_1
pointing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/pointing/giphy-x2nyl0tXof5Fm_0
dripping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/dripping/getty-droplet-creating-two-drops-on-black-water-surface-video-id473735216_7
pushing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/pushing/yt-dsxLyHf_H6o_142
bowing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/bowing/yt-Kt6lTXQViQY_29
vacuuming,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/vacuuming/vine-MFHQrKI6HKK_2
burying,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/burying/yt-cNUmcFtnDtQ_6
skating,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/skating/yt-L6lbfwu7DD8_204
splashing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/splashing/getty-colored-paint-splashes-in-slow-motion-video-id643372180_13
grilling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/grilling/getty-barbecue-with-delicious-grilled-meat-on-grill-video-id482218540_1
writing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/writing/Vto4zHdBGQc_345
yawning,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/yawning/getty-close-up-woman-rubbing-eyes-and-face-yawning-video-id702-65_13
crying,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/crying/giphy-7VIglLMtusZSo_0
licking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/licking/giphy-ulNyoUleLKhEc_0
socializing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/socializing/vine-Socializing-h2PibV1wdUt_1
picking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/picking/getty-grandfather-son-and-grandson-in-supermarket-video-id642540134_3
boarding,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/boarding/flickr-6-3-4-3-7-4-1-6-4563437416_63
feeding,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/feeding/getty-brown-capuchin-feeds-on-crab-video-id733529255_1
dancing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/dancing/yt-L5vr2JG7owY_428
discussing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/discussing/getty-1920s-men-bargaining-over-beads-at-outdoor-marketplace-paris-video-id2007-69_5
squatting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/squatting/yt-nnahX8k1sYc_16
squatting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/squatting/yt-sn0J9o2Kazk_9
boarding,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/boarding/getty-city-traffic-in-hong-kong-video-id489060334_9
shaking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/shaking/blue-shark-thrashes-fish-into-bite-size-pieces-california-video-id1B07751_0001
floating,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/floating/yt-bSSQTUBwegM_272
gripping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/gripping/getty-mother-and-baby-playing-in-the-park-video-id474270822_13
sneezing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/sneezing/yt-l-MnVJdQ5Ss_99
scratching,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/scratching/getty-man-removing-dust-on-painted-wall-london-england-united-kingdom-video-id154053719_26
studying,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/studying/getty-boy-looking-laptop-video-id451654111_11
covering,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/covering/getty-builder-covers-the-polystyrene-with-construction-glue-video-id848687608_11
tripping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/tripping/yt--ko6oyk-3zw_83
raining,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/raining/yt-naB0MtHKR4o_85
pushing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/pushing/yt-8fT_bwJtgBA_316
raising,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/raising/giphy-zypa9dnd7er84_8
sanding,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/sanding/yt-PDv6QiRvCwM_39
drumming,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/drumming/yt-cs4UM8n4-Jc_207
flipping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/flipping/yt-oBHtkjQnZeA_5
whistling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/whistling/vine-Friendly-reminder-to-all-year-11s-that-I-will-be-whistling-at-the-leavers-assembly-and-I-expect-you-to-raise-ur-hands-operationmockingjay-M6FnAtxIXbl_1
dragging,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/dragging/getty-termites-drag-grass-stems-into-a-burrow-video-id3B2FBBEE_0308_60
knitting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/knitting/giphy-ak7H5Tp3vT6uc_1
catching,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/catching/getty-close-up-of-short-stops-glove-as-he-runs-into-position-at-a-mens-video-id511141642_2
leaking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/leaking/getty-exterior-shots-of-a-swollen-river-in-todmorden-with-water-washing-a-video-id503149022_29
crushing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/crushing/yt-WFwec-5r14I_35
flipping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/flipping/getty-elephant-dusting-amboseli-national-park-kenya-video-id624640686_12
clearing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/clearing/giphy-bg5qkALu1iVzy_6
skating,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/skating/yt-MJFUmzce1ls_67
driving,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/driving/giphy-xT5LMF8xmLP9r3LyCI_0
diving,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/diving/yt-jgKzhQlKAeU_6
sawing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/sawing/yt-AaJyGrP6j9c_37
rocking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/rocking/giphy-fADKY3htnTdRu_0
peeling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/peeling/et65qj_hPL8_12
squatting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/squatting/getty-wide-shot-two-masai-men-squat-outside-a-hut-with-their-weapons-in-video-id117980844_11
taping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/taping/yt-Xa_FSj46i94_70
waving,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/waving/getty-flag-of-bolivia-high-detail-video-id538628572_14
throwing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/throwing/giphy-RMYEaKSttsrQI_0
tapping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/tapping/yt-Cnq0ChdZ50k_1961
sprinting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/sprinting/yt-1LgZaoSN8xU_127
rolling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/rolling/getty-foam-rolling-video-id493402766_3
queuing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/queuing/getty-cars-waiting-at-the-usmexico-border-video-id617663204_6
flooding,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/flooding/yt-uWxxl_aYrkQ_1
roaring,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/roaring/yt-fq9dckBuLTU_47
cheering,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/cheering/flickr-6-1-0-7-3-0-2-1-5861073021_14
child+singing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/child+singing/yt-TK-ytKofaLg_216
raising,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/raising/giphy-e9UVdOtO32aA_1
writing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/writing/getty-shot-of-boy-interacting-with-his-laptop-whilst-lay-on-floor-london-video-id526344059_7
squatting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/squatting/yt-tmkKqMDupLU_4
diving,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/diving/flickr-0-7-0-4-1-6-8-0-7707041680_49
covering,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/covering/getty-closeup-of-blueberries-in-a-wicker-basket-on-wooden-table-video-id538763888_3
spinning,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/spinning/getty-father-and-son-fly-a-toy-plane-in-a-park-video-idrel-gfs042sr-118_18
celebrating,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/celebrating/getty-baseball-express-positive-emotions-video-id642236136_7
spinning,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/spinning/vine-howto-spin-polefitness-poleart-poledancing-poledance-dubstep-music-dance-art-spinning-loop-actobatics-aerials-fitness-h2TlJPhrwLg_2
stitching,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/stitching/yt-KCMAg-eRaI8_1195
sowing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/sowing/yt-ttKbPzeadNw_191
walking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/walking/yt-idcsZsYteNU_812
bowing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/bowing/getty-senior-japanese-man-praying-at-a-temple-video-id543949016_12
rafting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/rafting/getty-man-on-gray-boat-floating-down-rapidly-with-red-cliffs-in-background-video-id115747692_11
running,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/running/yt-aHADBhhVX-A_35
